Timestamp,Site,Rank,Keyword,Detail,Change
2026-08-22 05:17:50,Nate,10,반발에 국토부 재검토,하락 4,
2026-08-22 05:17:50,Zum_Keyword,1,오산시 2층 전기버스,상승 1 · 오산시 5300번 광역버스 2대 증차 효과 출퇴근 혼잡 완화,상승 1
2026-08-22 05:17:50,Zum_Keyword,2,오늘의 운세,하락 1 · 띠별 별자리별 금전 연애 건강 등 하루의 조언을 제시,하락 1
2026-08-22 05:17:50,Zum_Keyword,3,양현종 100이닝,동일 · 양현종 13시즌 연속 100이닝 달성,동일
2026-08-22 05:17:50,Zum_Keyword,4,안성시 AI 크리에이터,동일 · 안성시 AI 활용 콘텐츠 제작/지도사 양성 과정 수강생 무료 모집,동일
2026-08-22 05:17:50,Zum_Keyword,5,안세영 세계선수권 4강,동일 · 부상 복귀 후 무실 게임 왕즈이 꺾고 결승 리벤지 매치,동일
2026-08-22 05:17:50,Zum_Keyword,6,영화 오디세이 600만 돌파,동일 · 놀란 감독 인터스텔라와 동일 속도 국내 박스오피스 톱3,동일
2026-08-22 05:17:50,Zum_Keyword,7,KLPGA 챔피언십 2라운드,하락 1 · 선수들 2라운드 순위 요동 일부 코스 난도에 고전,하락 1
2026-08-22 05:17:50,Zum_Keyword,8,삼성전자 DX 노조 집회,하락 1 · 삼성전자 DX노조 DS와 보상 격차 반발 자사주 1000주 요구,하락 1
2026-08-22 05:17:50,Zum_Keyword,9,넷마블 방준혁 지분 인수,하락 1 · 텐센트 보유 지분 직접 인수 시장 불확실성 해소 책임경영 강화,하락 1
2026-08-22 05:17:50,Zum_Keyword,10,을지연습 실제훈련,하락 1 · 전국 주요시설 테러 생화학 등 복합 위기 대응 민관군경 공조,하락 1
2026-08-22 05:17:50,Zum_Stock,1,기아,"코드: 000270 | 현재가: 130,900원 | 변동률: -0.15%",
2026-08-22 05:17:50,Zum_Stock,2,SK하이닉스,"코드: 000660 | 현재가: 1,730,000원 | 변동률: +2.31%",
2026-08-22 05:17:50,Zum_Stock,3,삼양식품,"코드: 003230 | 현재가: 1,366,000원 | 변동률: -2.22%",
2026-08-22 05:17:50,Zum_Stock,4,금호전기,"코드: 001210 | 현재가: 8,380원 | 변동률: +12.33%",
2026-08-22 05:17:50,Zum_Stock,5,SK증권,"코드: 001510 | 현재가: 2,955원 | 변동률: +5.16%",
2026-08-22 05:17:50,Zum_Stock,6,현대차,"코드: 005380 | 현재가: 415,000원 | 변동률: -0.60%",
2026-08-22 05:17:50,Zum_Stock,7,POSCO홀딩스,"코드: 005490 | 현재가: 310,000원 | 변동률: -3.58%",
2026-08-22 05:17:50,Zum_Stock,8,삼성전자,"코드: 005930 | 현재가: 281,500원 | 변동률: +3.87%",
2026-08-22 05:17:50,Zum_Stock,9,삼성전자우,"코드: 005935 | 현재가: 207,000원 | 변동률: +8.26%",
2026-08-22 05:17:50,Zum_Stock,10,삼성생명,"코드: 032830 | 현재가: 328,500원 | 변동률: +10.61%",
2026-08-22 05:17:50,Zum_Stock,11,네이처셀,"코드: 007390 | 현재가: 23,750원 | 변동률: +1.50%",
2026-08-22 05:17:50,Zum_Stock,12,한화에어로스페이스,"코드: 012450 | 현재가: 1,085,000원 | 변동률: -7.03%",
2026-08-22 05:17:50,Zum_Stock,13,한국전력,"코드: 015760 | 현재가: 31,750원 | 변동률: -0.16%",
2026-08-22 05:17:50,Zum_Stock,14,카카오,"코드: 035720 | 현재가: 35,800원 | 변동률: -7.49%",
2026-08-22 05:17:50,Zum_Stock,15,다날,"코드: 064260 | 현재가: 5,130원 | 변동률: +0.79%",
2026-08-22 05:17:50,Zum_Stock,16,NAVER,"코드: 035420 | 현재가: 222,000원 | 변동률: +1.14%",
2026-08-22 05:17:50,Zum_Stock,17,한미반도체,"코드: 042700 | 현재가: 213,500원 | 변동률: -5.32%",
2026-08-22 05:17:50,Zum_Stock,18,한국항공우주,"코드: 047810 | 현재가: 130,000원 | 변동률: -3.49%",
2026-08-22 05:17:50,Zum_Stock,19,LIG디펜스앤에어로스페이스,"코드: 079550 | 현재가: 695,000원 | 변동률: -11.69%",
2026-08-22 05:17:50,Zum_Stock,20,한미약품,"코드: 128940 | 현재가: 415,500원 | 변동률: +4.14%",
2026-08-22 05:17:50,Zum_Stock,21,알테오젠,"코드: 196170 | 현재가: 320,000원 | 변동률: -5.74%",
2026-08-22 05:17:50,Zum_Stock,22,신라젠,"코드: 215600 | 현재가: 2,215원 | 변동률: -9.41%",
2026-08-22 05:17:50,Zum_Stock,23,HD현대일렉트릭,"코드: 267260 | 현재가: 718,000원 | 변동률: -3.75%",
2026-08-22 05:17:50,Zum_Stock,24,디앤디파마텍,"코드: 347850 | 현재가: 53,300원 | 변동률: -7.79%",
2026-08-22 05:17:50,Zum_Stock,25,코오롱티슈진,"코드: 950160 | 현재가: 20,750원 | 변동률: -4.16%",
2026-08-22 05:32:54,Signal,1,노웅래 2심 무죄에 사죄합니다,신규,
2026-08-22 05:32:54,Signal,2,KIA 김호령 만루포 성공,신규,
2026-08-22 05:32:54,Signal,3,BC카드 챔피언십 2라운드 결과,신규,
2026-08-22 05:32:54,Signal,4,오산시 2층 전기버스,동일,
2026-08-22 05:32:54,Signal,5,오늘의 운세,동일,
2026-08-22 05:32:54,Signal,6,"박위, 낙상사고 결국 사과",신규,
2026-08-22 05:32:54,Signal,7,아스날,동일,
2026-08-22 05:32:54,Signal,8,양현종 100이닝,신규,
2026-08-22 05:32:54,Signal,9,의정부 옥상 투신 소동,신규,
2026-08-22 05:32:54,Signal,10,홍진경 정선희 이혼 고백 이유,신규,
2026-08-22 05:32:54,Daum,1,노웅래 2심 무죄,하락,
2026-08-22 05:32:54,Daum,2,박위 KTX 휠체어 사고,신규,
2026-08-22 05:32:54,Daum,3,롯데 5연승,하락,
2026-08-22 05:32:54,Daum,4,콜사이 호수,하락,
2026-08-22 05:32:54,Daum,5,신천지 이만희 입당 강요,신규,
2026-08-22 05:32:54,Daum,6,광치기 해변,신규,
2026-08-22 05:32:54,Daum,7,제주도 유리 빵집,신규,
2026-08-22 05:32:54,Daum,8,오세훈 항소심 재판,신규,
2026-08-22 05:32:54,Daum,9,빅뱅 콘서트,신규,
2026-08-22 05:32:54,Daum,10,카카오 주가,신규,
2026-08-22 05:32:54,Nate,1,노웅래 2심 무죄에,동일,
2026-08-22 05:32:54,Nate,2,KIA 김호령 만루포,상승 2,
2026-08-22 05:32:54,Nate,3,박위 낙상사고 결국,동일,
2026-08-22 05:32:54,Nate,4,BC카드 챔피언십 2라운드,신규,
2026-08-22 05:32:54,Nate,5,의정부 투신 소동,상승 2,
2026-08-22 05:32:54,Nate,6,홍진경 정선희,신규,
2026-08-22 05:32:54,Nate,7,2026년 22일 운세,신규,
2026-08-22 05:32:54,Nate,8,한화 6연패 탈출,상승 3,
2026-08-22 05:32:54,Nate,9,통일교 권성동 변호사,하락 4,
2026-08-22 05:32:54,Nate,10,스웨덴 흉기 난동,신규,
2026-08-22 05:32:54,Zum_Keyword,1,오산시 2층 전기버스,상승 1 · 오산시 5300번 광역버스 2대 증차 효과 출퇴근 혼잡 완화,상승 1
2026-08-22 05:32:54,Zum_Keyword,2,오늘의 운세,하락 1 · 띠별 별자리별 금전 연애 건강 등 하루의 조언을 제시,하락 1
2026-08-22 05:32:54,Zum_Keyword,3,양현종 100이닝,동일 · 양현종 13시즌 연속 100이닝 달성,동일
2026-08-22 05:32:54,Zum_Keyword,4,안성시 AI 크리에이터,동일 · 안성시 AI 활용 콘텐츠 제작/지도사 양성 과정 수강생 무료 모집,동일
2026-08-22 05:32:54,Zum_Keyword,5,안세영 세계선수권 4강,동일 · 부상 복귀 후 무실 게임 왕즈이 꺾고 결승 리벤지 매치,동일
2026-08-22 05:32:54,Zum_Keyword,6,영화 오디세이 600만 돌파,동일 · 놀란 감독 인터스텔라와 동일 속도 국내 박스오피스 톱3,동일
2026-08-22 05:32:54,Zum_Keyword,7,KLPGA 챔피언십 2라운드,하락 1 · 선수들 2라운드 순위 요동 일부 코스 난도에 고전,하락 1
2026-08-22 05:32:54,Zum_Keyword,8,삼성전자 DX 노조 집회,하락 1 · 삼성전자 DX노조 DS와 보상 격차 반발 자사주 1000주 요구,하락 1
2026-08-22 05:32:54,Zum_Keyword,9,넷마블 방준혁 지분 인수,하락 1 · 텐센트 보유 지분 직접 인수 시장 불확실성 해소 책임경영 강화,하락 1
2026-08-22 05:32:54,Zum_Keyword,10,을지연습 실제훈련,하락 1 · 전국 주요시설 테러 생화학 등 복합 위기 대응 민관군경 공조,하락 1
2026-08-22 05:32:54,Zum_Stock,1,기아,"코드: 000270 | 현재가: 130,900원 | 변동률: -0.15%",
2026-08-22 05:32:54,Zum_Stock,2,SK하이닉스,"코드: 000660 | 현재가: 1,730,000원 | 변동률: +2.31%",
2026-08-22 05:32:54,Zum_Stock,3,삼양식품,"코드: 003230 | 현재가: 1,366,000원 | 변동률: -2.22%",
2026-08-22 05:32:54,Zum_Stock,4,금호전기,"코드: 001210 | 현재가: 8,380원 | 변동률: +12.33%",
2026-08-22 05:32:54,Zum_Stock,5,SK증권,"코드: 001510 | 현재가: 2,955원 | 변동률: +5.16%",
2026-08-22 05:32:54,Zum_Stock,6,현대차,"코드: 005380 | 현재가: 415,000원 | 변동률: -0.60%",
2026-08-22 05:32:54,Zum_Stock,7,POSCO홀딩스,"코드: 005490 | 현재가: 310,000원 | 변동률: -3.58%",
2026-08-22 05:32:54,Zum_Stock,8,삼성전자,"코드: 005930 | 현재가: 281,500원 | 변동률: +3.87%",
2026-08-22 05:32:54,Zum_Stock,9,삼성전자우,"코드: 005935 | 현재가: 207,000원 | 변동률: +8.26%",
2026-08-22 05:32:54,Zum_Stock,10,삼성생명,"코드: 032830 | 현재가: 328,500원 | 변동률: +10.61%",
2026-08-22 05:32:54,Zum_Stock,11,네이처셀,"코드: 007390 | 현재가: 23,750원 | 변동률: +1.50%",
2026-08-22 05:32:54,Zum_Stock,12,한화에어로스페이스,"코드: 012450 | 현재가: 1,085,000원 | 변동률: -7.03%",
2026-08-22 05:32:54,Zum_Stock,13,한국전력,"코드: 015760 | 현재가: 31,750원 | 변동률: -0.16%",
2026-08-22 05:32:54,Zum_Stock,14,카카오,"코드: 035720 | 현재가: 35,800원 | 변동률: -7.49%",
2026-08-22 05:32:54,Zum_Stock,15,다날,"코드: 064260 | 현재가: 5,130원 | 변동률: +0.79%",
2026-08-22 05:32:54,Zum_Stock,16,NAVER,"코드: 035420 | 현재가: 222,000원 | 변동률: +1.14%",
2026-08-22 05:32:54,Zum_Stock,17,한미반도체,"코드: 042700 | 현재가: 213,500원 | 변동률: -5.32%",
2026-08-22 05:32:54,Zum_Stock,18,한국항공우주,"코드: 047810 | 현재가: 130,000원 | 변동률: -3.49%",
2026-08-22 05:32:54,Zum_Stock,19,LIG디펜스앤에어로스페이스,"코드: 079550 | 현재가: 695,000원 | 변동률: -11.69%",
2026-08-22 05:32:54,Zum_Stock,20,한미약품,"코드: 128940 | 현재가: 415,500원 | 변동률: +4.14%",
2026-08-22 05:32:54,Zum_Stock,21,알테오젠,"코드: 196170 | 현재가: 320,000원 | 변동률: -5.74%",
2026-08-22 05:32:54,Zum_Stock,22,신라젠,"코드: 215600 | 현재가: 2,215원 | 변동률: -9.41%",
2026-08-22 05:32:54,Zum_Stock,23,HD현대일렉트릭,"코드: 267260 | 현재가: 718,000원 | 변동률: -3.75%",
2026-08-22 05:32:54,Zum_Stock,24,디앤디파마텍,"코드: 347850 | 현재가: 53,300원 | 변동률: -7.79%",
2026-08-22 05:32:54,Zum_Stock,25,코오롱티슈진,"코드: 950160 | 현재가: 20,750원 | 변동률: -4.16%",
2026-08-22 05:47:59,Signal,1,노웅래 2심 무죄에 사죄합니다,신규,
2026-08-22 05:47:59,Signal,2,KIA 김호령 만루포 성공,신규,
2026-08-22 05:47:59,Signal,3,BC카드 챔피언십 2라운드 결과,신규,
2026-08-22 05:47:59,Signal,4,오산시 2층 전기버스,동일,
2026-08-22 05:47:59,Signal,5,오늘의 운세,동일,
2026-08-22 05:47:59,Signal,6,"박위, 낙상사고 결국 사과",신규,
2026-08-22 05:47:59,Signal,7,아스날,동일,
2026-08-22 05:47:59,Signal,8,양현종 100이닝,신규,
2026-08-22 05:47:59,Signal,9,의정부 옥상 투신 소동,신규,
2026-08-22 05:47:59,Signal,10,홍진경 정선희 이혼 고백 이유,신규,
2026-08-22 05:47:59,Daum,1,노웅래 2심 무죄,하락,
2026-08-22 05:47:59,Daum,2,박위 KTX 휠체어 사고,신규,
2026-08-22 05:47:59,Daum,3,롯데 5연승,하락,
2026-08-22 05:47:59,Daum,4,콜사이 호수,하락,
2026-08-22 05:47:59,Daum,5,신천지 이만희 입당 강요,신규,
2026-08-22 05:47:59,Daum,6,광치기 해변,신규,
2026-08-22 05:47:59,Daum,7,제주도 유리 빵집,신규,
2026-08-22 05:47:59,Daum,8,오세훈 항소심 재판,신규,
2026-08-22 05:47:59,Daum,9,빅뱅 콘서트,신규,
2026-08-22 05:47:59,Daum,10,카카오 주가,신규,
2026-08-22 05:47:59,Nate,1,노웅래 2심 무죄에,동일,
2026-08-22 05:47:59,Nate,2,KIA 김호령 만루포,동일,
2026-08-22 05:47:59,Nate,3,홍진경 정선희,상승 3,
2026-08-22 05:47:59,Nate,4,BC카드 KLPGA 2라운드,신규,
2026-08-22 05:47:59,Nate,5,박위,하락 1,
2026-08-22 05:47:59,Nate,6,2026년 22일 운세,상승 1,
2026-08-22 05:47:59,Nate,7,나 혼자 산다,상승 74,
2026-08-22 05:47:59,Nate,8,의정부 투신 소동,하락 3,
2026-08-22 05:47:59,Nate,9,스웨덴 흉기 난동,상승 1,
2026-08-22 05:47:59,Nate,10,10승 폐렴 입원,신규,
2026-08-22 05:47:59,Zum_Keyword,1,오산시 2층 전기버스,상승 1 · 오산시 5300번 광역버스 2대 증차 효과 출퇴근 혼잡 완화,상승 1
2026-08-22 05:47:59,Zum_Keyword,2,오늘의 운세,하락 1 · 띠별 별자리별 금전 연애 건강 등 하루의 조언을 제시,하락 1
2026-08-22 05:47:59,Zum_Keyword,3,양현종 100이닝,동일 · 양현종 13시즌 연속 100이닝 달성,동일
2026-08-22 05:47:59,Zum_Keyword,4,안성시 AI 크리에이터,동일 · 안성시 AI 활용 콘텐츠 제작/지도사 양성 과정 수강생 무료 모집,동일
2026-08-22 05:47:59,Zum_Keyword,5,안세영 세계선수권 4강,동일 · 부상 복귀 후 무실 게임 왕즈이 꺾고 결승 리벤지 매치,동일
2026-08-22 05:47:59,Zum_Keyword,6,영화 오디세이 600만 돌파,동일 · 놀란 감독 인터스텔라와 동일 속도 국내 박스오피스 톱3,동일
2026-08-22 05:47:59,Zum_Keyword,7,KLPGA 챔피언십 2라운드,하락 1 · 선수들 2라운드 순위 요동 일부 코스 난도에 고전,하락 1
2026-08-22 05:47:59,Zum_Keyword,8,삼성전자 DX 노조 집회,하락 1 · 삼성전자 DX노조 DS와 보상 격차 반발 자사주 1000주 요구,하락 1
2026-08-22 05:47:59,Zum_Keyword,9,넷마블 방준혁 지분 인수,하락 1 · 텐센트 보유 지분 직접 인수 시장 불확실성 해소 책임경영 강화,하락 1
2026-08-22 05:47:59,Zum_Keyword,10,을지연습 실제훈련,하락 1 · 전국 주요시설 테러 생화학 등 복합 위기 대응 민관군경 공조,하락 1
2026-08-22 05:47:59,Zum_Stock,1,기아,"코드: 000270 | 현재가: 130,900원 | 변동률: -0.15%",
2026-08-22 05:47:59,Zum_Stock,2,SK하이닉스,"코드: 000660 | 현재가: 1,730,000원 | 변동률: +2.31%",
2026-08-22 05:47:59,Zum_Stock,3,삼양식품,"코드: 003230 | 현재가: 1,366,000원 | 변동률: -2.22%",
2026-08-22 05:47:59,Zum_Stock,4,금호전기,"코드: 001210 | 현재가: 8,380원 | 변동률: +12.33%",
2026-08-22 05:47:59,Zum_Stock,5,SK증권,"코드: 001510 | 현재가: 2,955원 | 변동률: +5.16%",
2026-08-22 05:47:59,Zum_Stock,6,현대차,"코드: 005380 | 현재가: 415,000원 | 변동률: -0.60%",
2026-08-22 05:47:59,Zum_Stock,7,POSCO홀딩스,"코드: 005490 | 현재가: 310,000원 | 변동률: -3.58%",
2026-08-22 05:47:59,Zum_Stock,8,삼성전자,"코드: 005930 | 현재가: 281,500원 | 변동률: +3.87%",
2026-08-22 05:47:59,Zum_Stock,9,삼성전자우,"코드: 005935 | 현재가: 207,000원 | 변동률: +8.26%",
2026-08-22 05:47:59,Zum_Stock,10,삼성생명,"코드: 032830 | 현재가: 328,500원 | 변동률: +10.61%",
2026-08-22 05:47:59,Zum_Stock,11,네이처셀,"코드: 007390 | 현재가: 23,750원 | 변동률: +1.50%",
2026-08-22 05:47:59,Zum_Stock,12,한화에어로스페이스,"코드: 012450 | 현재가: 1,085,000원 | 변동률: -7.03%",
2026-08-22 05:47:59,Zum_Stock,13,한국전력,"코드: 015760 | 현재가: 31,750원 | 변동률: -0.16%",
2026-08-22 05:47:59,Zum_Stock,14,카카오,"코드: 035720 | 현재가: 35,800원 | 변동률: -7.49%",
2026-08-22 05:47:59,Zum_Stock,15,다날,"코드: 064260 | 현재가: 5,130원 | 변동률: +0.79%",
2026-08-22 05:47:59,Zum_Stock,16,NAVER,"코드: 035420 | 현재가: 222,000원 | 변동률: +1.14%",
2026-08-22 05:47:59,Zum_Stock,17,한미반도체,"코드: 042700 | 현재가: 213,500원 | 변동률: -5.32%",
2026-08-22 05:47:59,Zum_Stock,18,한국항공우주,"코드: 047810 | 현재가: 130,000원 | 변동률: -3.49%",
2026-08-22 05:47:59,Zum_Stock,19,LIG디펜스앤에어로스페이스,"코드: 079550 | 현재가: 695,000원 | 변동률: -11.69%",
2026-08-22 05:47:59,Zum_Stock,20,한미약품,"코드: 128940 | 현재가: 415,500원 | 변동률: +4.14%",
2026-08-22 05:47:59,Zum_Stock,21,알테오젠,"코드: 196170 | 현재가: 320,000원 | 변동률: -5.74%",
2026-08-22 05:47:59,Zum_Stock,22,신라젠,"코드: 215600 | 현재가: 2,215원 | 변동률: -9.41%",
2026-08-22 05:47:59,Zum_Stock,23,HD현대일렉트릭,"코드: 267260 | 현재가: 718,000원 | 변동률: -3.75%",
2026-08-22 05:47:59,Zum_Stock,24,디앤디파마텍,"코드: 347850 | 현재가: 53,300원 | 변동률: -7.79%",
2026-08-22 05:47:59,Zum_Stock,25,코오롱티슈진,"코드: 950160 | 현재가: 20,750원 | 변동률: -4.16%",
2026-08-22 06:03:03,Signal,1,노웅래 2심 무죄에 사과합니다,신규,
2026-08-22 06:03:03,Signal,2,KIA 김호령 만루포 성공,동일,
2026-08-22 06:03:03,Signal,3,BC카드 KLPGA 2라운드 경기,신규,
2026-08-22 06:03:03,Signal,4,오산시 2층 전기버스,동일,
2026-08-22 06:03:03,Signal,5,오늘의 운세,동일,
2026-08-22 06:03:03,Signal,6,홍진경 정선희 이혼 이야기,신규,
2026-08-22 06:03:03,Signal,7,양현종 100이닝,동일,
2026-08-22 06:03:03,Signal,8,"박위, 사고 영상 비판 여론.",신규,
2026-08-22 06:03:03,Signal,9,안성시 AI 크리에이터,동일,
2026-08-22 06:03:03,Signal,10,안세영 세계선수권 4강,동일,
2026-08-22 06:03:03,Daum,1,노웅래 2심 무죄,하락,
2026-08-22 06:03:03,Daum,2,박위 KTX 휠체어 사고,신규,
2026-08-22 06:03:03,Daum,3,롯데 5연승,하락,
2026-08-22 06:03:03,Daum,4,콜사이 호수,하락,
2026-08-22 06:03:03,Daum,5,신천지 이만희 입당 강요,신규,
2026-08-22 06:03:03,Daum,6,광치기 해변,신규,
2026-08-22 06:03:03,Daum,7,제주도 유리 빵집,신규,
2026-08-22 06:03:03,Daum,8,오세훈 항소심 재판,신규,
2026-08-22 06:03:03,Daum,9,빅뱅 콘서트,신규,
2026-08-22 06:03:03,Daum,10,카카오 주가,신규,
2026-08-22 06:03:03,Nate,1,노웅래 2심 무죄에,동일,
2026-08-22 06:03:03,Nate,2,BC카드 챔피언십 2라운드,신규,
2026-08-22 06:03:03,Nate,3,박위 낙상사고 결국,하락 1,
2026-08-22 06:03:03,Nate,4,이범호 감독 양현종,상승 4,
2026-08-22 06:03:03,Nate,5,2026년 22일 운세,상승 1,
2026-08-22 06:03:03,Nate,6,태풍,상승 4,
2026-08-22 06:03:03,Nate,7,홍진경 정선희 유튜브서,신규,
2026-08-22 06:03:03,Nate,8,스웨덴 흉기 난동,상승 1,
2026-08-22 06:03:03,Nate,9,조작 데뷔 무산,신규,
2026-08-22 06:03:03,Nate,10,한화 6연패 탈출,상승 1,
2026-08-22 06:03:03,Zum_Keyword,1,오산시 2층 전기버스,상승 1 · 오산시 5300번 광역버스 2대 증차 효과 출퇴근 혼잡 완화,상승 1
2026-08-22 06:03:03,Zum_Keyword,2,오늘의 운세,하락 1 · 띠별 별자리별 금전 연애 건강 등 하루의 조언을 제시,하락 1
2026-08-22 06:03:03,Zum_Keyword,3,양현종 100이닝,동일 · 양현종 13시즌 연속 100이닝 달성,동일
2026-08-22 06:03:03,Zum_Keyword,4,안성시 AI 크리에이터,동일 · 안성시 AI 활용 콘텐츠 제작/지도사 양성 과정 수강생 무료 모집,동일
2026-08-22 06:03:03,Zum_Keyword,5,안세영 세계선수권 4강,동일 · 부상 복귀 후 무실 게임 왕즈이 꺾고 결승 리벤지 매치,동일
2026-08-22 06:03:03,Zum_Keyword,6,영화 오디세이 600만 돌파,동일 · 놀란 감독 인터스텔라와 동일 속도 국내 박스오피스 톱3,동일
2026-08-22 06:03:03,Zum_Keyword,7,KLPGA 챔피언십 2라운드,하락 1 · 선수들 2라운드 순위 요동 일부 코스 난도에 고전,하락 1
2026-08-22 06:03:03,Zum_Keyword,8,삼성전자 DX 노조 집회,하락 1 · 삼성전자 DX노조 DS와 보상 격차 반발 자사주 1000주 요구,하락 1
2026-08-22 06:03:03,Zum_Keyword,9,넷마블 방준혁 지분 인수,하락 1 · 텐센트 보유 지분 직접 인수 시장 불확실성 해소 책임경영 강화,하락 1
2026-08-22 06:03:03,Zum_Keyword,10,을지연습 실제훈련,하락 1 · 전국 주요시설 테러 생화학 등 복합 위기 대응 민관군경 공조,하락 1
2026-08-22 06:03:03,Zum_Stock,1,기아,"코드: 000270 | 현재가: 130,900원 | 변동률: -0.15%",
2026-08-22 06:03:03,Zum_Stock,2,SK하이닉스,"코드: 000660 | 현재가: 1,730,000원 | 변동률: +2.31%",
2026-08-22 06:03:03,Zum_Stock,3,삼양식품,"코드: 003230 | 현재가: 1,366,000원 | 변동률: -2.22%",
2026-08-22 06:03:03,Zum_Stock,4,금호전기,"코드: 001210 | 현재가: 8,380원 | 변동률: +12.33%",
2026-08-22 06:03:03,Zum_Stock,5,SK증권,"코드: 001510 | 현재가: 2,955원 | 변동률: +5.16%",
2026-08-22 06:03:03,Zum_Stock,6,현대차,"코드: 005380 | 현재가: 415,000원 | 변동률: -0.60%",
2026-08-22 06:03:03,Zum_Stock,7,POSCO홀딩스,"코드: 005490 | 현재가: 310,000원 | 변동률: -3.58%",
2026-08-22 06:03:03,Zum_Stock,8,삼성전자,"코드: 005930 | 현재가: 281,500원 | 변동률: +3.87%",
2026-08-22 06:03:03,Zum_Stock,9,삼성전자우,"코드: 005935 | 현재가: 207,000원 | 변동률: +8.26%",
2026-08-22 06:03:03,Zum_Stock,10,삼성생명,"코드: 032830 | 현재가: 328,500원 | 변동률: +10.61%",
2026-08-22 06:03:03,Zum_Stock,11,네이처셀,"코드: 007390 | 현재가: 23,750원 | 변동률: +1.50%",
2026-08-22 06:03:03,Zum_Stock,12,한화에어로스페이스,"코드: 012450 | 현재가: 1,085,000원 | 변동률: -7.03%",
2026-08-22 06:03:03,Zum_Stock,13,한국전력,"코드: 015760 | 현재가: 31,750원 | 변동률: -0.16%",
2026-08-22 06:03:03,Zum_Stock,14,카카오,"코드: 035720 | 현재가: 35,800원 | 변동률: -7.49%",
2026-08-22 06:03:03,Zum_Stock,15,다날,"코드: 064260 | 현재가: 5,130원 | 변동률: +0.79%",
2026-08-22 06:03:03,Zum_Stock,16,NAVER,"코드: 035420 | 현재가: 222,000원 | 변동률: +1.14%",
2026-08-22 06:03:03,Zum_Stock,17,한미반도체,"코드: 042700 | 현재가: 213,500원 | 변동률: -5.32%",
2026-08-22 06:03:03,Zum_Stock,18,한국항공우주,"코드: 047810 | 현재가: 130,000원 | 변동률: -3.49%",
2026-08-22 06:03:03,Zum_Stock,19,LIG디펜스앤에어로스페이스,"코드: 079550 | 현재가: 695,000원 | 변동률: -11.69%",
2026-08-22 06:03:03,Zum_Stock,20,한미약품,"코드: 128940 | 현재가: 415,500원 | 변동률: +4.14%",
2026-08-22 06:03:03,Zum_Stock,21,알테오젠,"코드: 196170 | 현재가: 320,000원 | 변동률: -5.74%",
2026-08-22 06:03:03,Zum_Stock,22,신라젠,"코드: 215600 | 현재가: 2,215원 | 변동률: -9.41%",
2026-08-22 06:03:03,Zum_Stock,23,HD현대일렉트릭,"코드: 267260 | 현재가: 718,000원 | 변동률: -3.75%",
2026-08-22 06:03:03,Zum_Stock,24,디앤디파마텍,"코드: 347850 | 현재가: 53,300원 | 변동률: -7.79%",
2026-08-22 06:03:03,Zum_Stock,25,코오롱티슈진,"코드: 950160 | 현재가: 20,750원 | 변동률: -4.16%",
2026-08-22 06:09:23,Signal,1,노웅래 2심 무죄에 사과합니다,신규,
2026-08-22 06:09:23,Signal,2,KIA 김호령 만루포 성공,동일,
2026-08-22 06:09:23,Signal,3,BC카드 KLPGA 2라운드 경기,신규,
2026-08-22 06:09:23,Signal,4,오산시 2층 전기버스,동일,
2026-08-22 06:09:23,Signal,5,오늘의 운세,동일,
2026-08-22 06:09:23,Signal,6,홍진경 정선희 이혼 이야기,신규,
2026-08-22 06:09:23,Signal,7,양현종 100이닝,동일,
2026-08-22 06:09:23,Signal,8,"박위, 사고 영상 비판 여론.",신규,
2026-08-22 06:09:23,Signal,9,안성시 AI 크리에이터,동일,
2026-08-22 06:09:23,Signal,10,안세영 세계선수권 4강,동일,
2026-08-22 06:09:23,Daum,1,노웅래 2심 무죄,하락,
2026-08-22 06:09:23,Daum,2,박위 KTX 휠체어 사고,신규,
2026-08-22 06:09:23,Daum,3,롯데 5연승,하락,
2026-08-22 06:09:23,Daum,4,콜사이 호수,하락,
2026-08-22 06:09:23,Daum,5,신천지 이만희 입당 강요,신규,
2026-08-22 06:09:23,Daum,6,광치기 해변,신규,
2026-08-22 06:09:23,Daum,7,제주도 유리 빵집,신규,
2026-08-22 06:09:23,Daum,8,오세훈 항소심 재판,신규,
2026-08-22 06:09:23,Daum,9,빅뱅 콘서트,신규,
2026-08-22 06:09:23,Daum,10,카카오 주가,신규,
2026-08-22 06:09:23,Nate,6,태풍,상승,
2026-08-22 06:09:23,Nate,7,홍진경 정선희 유튜브서,new,
2026-08-22 06:09:23,Nate,8,스웨덴 흉기 난동,상승,
2026-08-22 06:09:23,Nate,9,조작 데뷔 무산,new,
2026-08-22 06:09:23,Nate,10,한화 6연패 탈출,상승,
2026-08-22 06:09:23,Zum_Keyword,1,양현종 100이닝,양현종 13시즌 연속 100이닝 달성,
2026-08-22 06:09:23,Zum_Keyword,-1,오늘의 운세,띠별 별자리별 금전 연애 건강 등 하루의 조언을 제시,
2026-08-22 06:09:23,Zum_Stock,1,기아,"코드: 000270 | 현재가: 130,900원 | 변동률: -0.15%",
2026-08-22 06:09:23,Zum_Stock,2,SK하이닉스,"코드: 000660 | 현재가: 1,730,000원 | 변동률: +2.31%",
2026-08-22 06:09:23,Zum_Stock,3,삼양식품,"코드: 003230 | 현재가: 1,366,000원 | 변동률: -2.22%",
2026-08-22 06:09:23,Zum_Stock,4,금호전기,"코드: 001210 | 현재가: 8,380원 | 변동률: +12.33%",
